marcus_surprise.jpg 35 1 15.953349 657.40784 -464.08188 287.03519 1271.7157 960.04407 -365.84961 -231.16873 -424.41577 315.51755 31.191177 152.48247 -238.09079 381.97186 107.82146 190.4781 -109.41328 732.03058 -192.08638 -837.86548 128.10892 -167.14781 350.79596 29.905373 295.15796 -266.61508 111.03571 -62.36586 -345.15063 1.7802677 90.104416 29.414104 -111.70358 -30.909838 149.66446 
marcus_tongue.jpg 35 1 -68.699814 386.29633 -264.46921 306.64392 797.82806 877.8645 -313.755 -448.96933 -87.441055 283.53601 -200.17783 273.55908 -407.76947 38.463276 331.10812 188.33812 -56.666401 -47.189728 -525.06921 3.6336036 25.497845 -97.645905 331.10162 133.07762 -177.4996 329.98224 32.225719 -48.590042 163.04231 225.93674 341.62341 -87.200905 -118.04505 -276.83258 306.0755 
taumeng_frown.jpg 35 1 1941.5862 2242.8782 -1330.1709 -100.12962 -39.161774 -175.5968 269.82373 -367.68585 -469.95016 -366.44141 132.65036 132.52832 24.750332 346.08185 -95.963501 219.79703 409.46155 689.24518 -601.99597 25.537104 -358.99438 -456.75656 -44.633533 119.96342 -61.007309 -24.566149 290.59073 -34.359249 -208.92152 -61.824989 209.59911 -121.97022 61.300407 -137.47191 -1510.4583 
taumeng_neutral.jpg 35 1 2575.7883 2528.9456 -938.05878 883.63629 -226.56996 360.16431 -577.61902 -121.11389 -127.43279 161.11703 -112.38349 -5.5230985 -336.76346 302.07941 -436.58902 -353.80493 -408.69656 338.00388 -157.86584 -153.84608 -239.13451 -258.6254 338.22534 -318.19379 -42.806889 52.469021 214.30202 -42.240864 -69.916046 -194.02068 258.16074 -17.428448 -544.2865 -95.274727 -1653.2463 
taumeng_smile.jpg 35 1 2461.3088 3020.0518 -482.79486 519.2771 -308.10599 112.34711 -497.66776 -310.69763 131.50195 557.81458 -196.49077 166.71675 -307.18515 255.45003 -266.3996 -201.64806 -500.90039 160.44644 -362.29584 -277.80887 240.82567 -91.323158 -130.25609 398.56387 -267.8512 -297.39005 -50.104897 -108.1346 -58.902008 16.515604 105.33336 27.738239 185.48573 49.176571 -1720.5111 
taumeng_surprise.jpg 35 1 2392.2505 2285.6846 -1093.5894 693.35303 -241.355 126.86446 -381.92899 -38.734348 -175.74561 67.952538 -205.87302 -87.851852 -247.18539 -129.04332 106.0062 212.9852 -154.04047 208.51826 39.072506 -182.55721 -289.30933 -90.826408 639.13605 -332.63751 193.66327 130.37244 -263.28513 99.468178 -185.20882 -49.323254 73.565834 -154.78729 322.77823 -31.282124 -1599.4572 
taumeng_tongue.jpg 35 1 2394.311 2671.0383 -904.3078 216.82922 -248.56503 73.469788 39.844181 -432.98959 -83.313545 67.044655 -191.43785 131.01247 -226.68916 37.263416 622.54626 451.41537 261.95508 270.0405 -256.72403 -186.17493 15.009309 -140.31212 287.37405 254.87032 68.458084 -148.51559 -342.48526 -170.07265 60.256367 -237.98854 100.99323 -3.9904342 -424.68799 228.01285 -1915.8246 
wira_frown.jpg 35 1 774.97559 1626.3936 -396.61154 -2021.0562 -261.5592 352.06631 132.29453 134.20874 -90.670731 511.10172 -236.36223 14.545661 -217.20624 981.37427 414.38406 -94.249374 -519.98792 592.98492 -266.24307 84.385895 -198.21632 -63.433216 406.24054 -25.476517 -6.9870291 21.448626 -78.149094 -35.972141 -62.462681 -113.15038 169.91675 -26.540989 -52.612267 5.368536 -648.9126 
wira_neutral.jpg 35 1 876.77209 694.95166 -470.07019 -1373.9977 -543.9967 595.2088 -304.66064 95.007278 -279.55515 129.89807 -199.06746 346.85175 -272.73523 -185.66557 -215.89778 44.52309 -37.159805 101.11969 -220.42247 -482.02661 -35.28582 -517.0672 362.70569 83.428841 -148.33624 -195.70604 55.23074 49.366371 107.85841 -233.66037 -232.98961 -374.00156 -141.25346 -172.7207 -666.52777 
wira_smile.jpg 35 1 809.43512 281.4046 -503.26761 -1251.9369 -549.06793 439.53955 -335.76572 30.63273 -278.61191 127.99763 -181.61934 245.96521 -72.9702 -208.91325 -276.32645 -72.973808 155.04472 77.849663 -219.40872 -337.65244 -83.870613 -484.96793 316.14163 -105.44237 -119.56009 -73.206245 -115.89375 -20.229946 -248.48672 97.27137 539.01685 283.88931 -73.334694 222.88152 -498.95853 
wira_surprise.jpg 35 1 82.654572 354.91092 -239.43343 -598.82837 -416.85123 124.47811 -114.63617 71.836166 -137.93008 -17.29472 43.62656 215.7666 -44.872158 -291.16425 -71.322807 50.977955 -139.26436 197.30444 39.557552 -27.952538 19.015915 487.07974 -184.57265 10.477327 238.71202 110.73975 168.28601 -301.94119 -294.53299 -197.53899 128.96164 -122.30285 -141.57851 -31.817356 -147.28525 
wira_tongue.jpg 35 1 1008.0317 769.15375 1026.5135 -82.12796 -787.51642 673.08014 -790.69843 83.5457 299.35992 194.10536 371.05304 -906.42725 -859.65869 163.91237 180.65071 -160.84373 344.69968 419.56699 -293.89581 -152.24751 -63.163342 -285.60492 109.22038 120.55952 115.01118 -49.477074 1.4926494 41.508434 -121.54128 -92.169525 173.59297 -84.765205 -70.272705 -36.832859 -504.99039 
zh2_frown.jpg 35 1 305.71759 3055.4036 2042.0492 -468.48788 524.96869 -716.43939 -763.78711 -615.60223 -1304.2596 -360.41348 -174.07535 -74.111565 -257.94617 64.89843 153.7888 -163.25648 -245.79347 170.77434 -291.0614 -224.6039 -141.4478 -177.39133 322.59009 48.909878 -78.622597 -54.988998 -45.829849 -62.007587 -137.31357 -114.8937 158.90121 -68.131577 -103.12544 -0.018006131 -858.61212 
zh2_neutral.jpg 35 1 -251.95036 799.50507 218.89079 677.46368 -704.8783 495.98413 506.00735 -51.095863 -258.03616 -249.04727 -185.67101 93.262856 -277.65521 325.89532 79.838577 -93.251366 -448.77753 165.93275 -112.2504 -467.49957 -390.23242 -592.29071 61.475632 330.30249 209.11678 417.0827 18.592628 -119.59282 -42.81216 -25.8274 -46.321568 98.070541 -68.994492 135.98247 126.62688 
zh2_smile.jpg 35 1 -160.35704 1349.546 1107.954 551.81903 -835.95728 627.14551 -442.78769 -152.23897 260.99481 -103.66407 -466.97406 386.1008 -87.011391 355.43008 155.3912 69.862457 156.4353 356.89731 -551.2688 -161.27609 -289.88345 -30.911228 323.70331 -426.10501 -209.94048 -237.76552 154.52843 -322.59818 -74.86618 131.77203 -127.48582 15.491471 -58.661037 126.79553 -87.9188 
zh2_surprise.jpg 35 1 -231.52553 1278.6315 992.91632 775.11053 -1051.0658 608.16913 -96.921082 -83.351639 -17.442192 49.968163 -317.85031 507.63348 88.486549 458.94766 221.7899 58.152615 -105.36208 265.01611 -202.09465 -375.60068 -130.58336 -291.85135 73.254707 3.7987962 13.724318 -205.64967 -287.63498 81.07756 -215.66801 -379.54901 521.95551 -231.96742 -66.074509 -248.78104 31.416729 
zh2_tongue.jpg 35 1 -27.732935 432.68463 227.07039 675.63586 -695.5874 197.15239 823.79596 -475.96579 -625.63513 623.94305 -185.3817 -269.85229 -291.37167 -156.48222 261.34064 243.16472 -267.58704 513.67798 158.81352 42.101147 171.14676 -388.97327 402.47031 -64.146675 -336.9704 -215.82877 320.06876 -84.438889 -99.746048 -144.09315 214.02457 -47.691525 -46.390305 25.725357 -74.528885 
zh_frown.jpg 35 1 -124.15514 204.00464 -283.11673 358.57608 -537.98779 -424.66586 884.95331 -309.67932 -673.18359 623.50909 -95.132347 -70.676384 -444.26654 247.39352 -424.18503 -285.17929 112.4508 360.75357 -778.42371 -365.20032 51.508186 22.383745 250.63942 -182.25758 60.060295 28.356554 -387.758 -27.324772 -98.830215 -7.480062 74.69355 -146.53413 -154.30707 -17.560093 109.23581 
zh_neutral.jpg 35 1 -21.04793 630.95288 -224.11191 230.34175 -379.68094 453.91483 157.01012 2.0386872 -51.735687 -778.56537 -607.20837 -125.81057 -418.50827 285.5058 -511.24493 122.41663 -133.99881 296.59433 -377.15018 -7.3795404 -25.598669 119.39343 777.31934 456.06943 78.957634 -273.88446 63.059818 48.115253 -78.717499 -173.39481 223.19449 41.791824 -73.495766 -26.567282 164.91199 
zh_smile.jpg 35 1 628.20203 3203.6104 1139.8364 -69.869225 366.72379 396.62439 388.47275 -386.39938 571.88898 323.04626 -38.766212 370.63632 250.86824 -200.92888 -53.593834 -561.87402 130.80142 536.74988 -326.82788 -20.090593 218.84647 -309.43765 517.69281 84.850273 239.87798 125.29113 98.226425 118.48045 -60.691475 -190.60356 115.6866 -49.065933 -45.851528 59.706524 -602.383 
zh_surprise.jpg 35 1 582.85364 2524.2351 -345.33298 -287.6936 1020.2946 213.9124 1039.9675 242.36165 452.62387 -458.25061 -405.64526 -474.58005 -287.1528 126.75359 257.8696 -248.72171 -90.984016 -117.65138 -213.51094 -495.67065 -93.948097 -199.81906 90.003777 -211.73689 -219.31139 -212.32903 0.76321483 -110.27677 -183.92604 -74.094421 212.38625 -133.30525 -96.364464 -45.948467 -797.77698 
zh_tongue.jpg 35 1 328.61752 3072.5422 1434.9463 -386.15701 530.85571 166.39372 317.91275 -212.03242 253.84151 590.18872 -224.23029 124.90026 -557.4054 270.95251 -729.61261 784.60718 29.363842 304.07297 37.383518 -170.811 -374.59573 -215.30637 127.10456 -10.755732 19.525091 -15.207056 -85.974533 -31.283365 -40.52655 -51.830143 177.83418 -35.310101 -126.98805 -13.458368 -312.2919 
